Day,Hour,DFI,DNI,GHI,Amb Temp,,Grid Price,Cont Load,Cont Load,,,,,,,,,,
16,17,47,708,202,18.92897949,,331,0,1.083675159,,,,,,,,,,
16,18,15,249,23,16.41387329,,331,0,1.50275718,,,,,,,,,,
16,19,0,0,0,15.10845337,,331,0,1.777478196,,,,,,,,,,
16,20,0,0,0,13.72017822,,331,0,1.728572974,,,,,,,,,,
16,21,0,0,0,12.19695435,,331,0,1.600127698,,,,,,,,,,
16,22,0,0,0,10.93694458,,331,0,1.458262622,,,,,,,,,,
16,23,0,0,0,9.979486084,,331,0,1.181615917,,,,,,,,,,
16,24,0,0,0,9.202630615,,331,0,0.906894026,,,,,,,,,,
17,1,0,0,0,8.672875977,,331,0,0.64297339,,,,,,,,,,
17,2,0,0,0,8.42723999,,331,0,0.545650719,,,,,,,,,,
17,3,0,0,0,8.369256592,,331,0,0.513962126,,,,,,,,,,
17,4,0,0,0,8.285150146,,331,0,0.509468018,,,,,,,,,,
17,5,0,0,0,8.112969971,,331,0,0.515363453,,,,,,,,,,
17,6,0,0,0,7.887017822,,331,0,0.571774137,,,,,,,,,,
17,7,0,0,0,7.81282959,,331,0,0.762313479,,,,,,,,,,
17,8,0,0,0,8.983300781,,331,0,1.051373374,,,,,,,,,,
17,9,42,647,152,11.74929199,,331,0,0.992310073,,,,,,,,,,
17,10,60,845,345,15.64208374,,331,0,0.837437417,,,,,,,,,,
17,11,70,931,505,19.76748047,,331,0,0.834330767,,,,,,,,,,
17,12,76,971,612,22.63768921,,331,0,0.829634338,,,,,,,,,,
17,13,78,984,655,24.11751709,,331,0,0.814788399,,,,,,,,,,
17,14,77,975,630,24.56401978,,331,0,0.792035895,,,,,,,,,,
17,15,72,941,539,23.95443115,,331,0,0.792231247,,,,,,,,,,
17,16,63,868,392,21.95406494,,331,0,0.854486111,,,,,,,,,,
17,17,48,712,205,18.70308838,,331,0,1.083675159,,,,,,,,,,
17,18,16,260,25,16.23531494,,331,0,1.50275718,,,,,,,,,,
17,19,0,0,0,15.19265137,,331,0,1.777478196,,,,,,,,,,
17,20,0,0,0,14.48128662,,331,0,1.728572974,,,,,,,,,,
17,21,0,0,0,13.91588745,,331,0,1.600127698,,,,,,,,,,
17,22,0,0,0,13.37697754,,331,0,1.458262622,,,,,,,,,,
17,23,0,0,0,12.70525513,,331,0,1.181615917,,,,,,,,,,
17,24,0,0,0,11.84917603,,331,0,0.906894026,,,,,,,,,,
18,1,0,0,0,10.86364136,,331,0,0.649503291,,,,,,,,,,
18,2,0,0,0,9.866876221,,331,0,0.557601084,,,,,,,,,,
18,3,0,0,0,8.943536377,,331,0,0.529851524,,,,,,,,,,
18,4,0,0,0,8.071374512,,331,0,0.533615704,,,,,,,,,,
18,5,0,0,0,7.171655273,,331,0,0.540842903,,,,,,,,,,
18,6,0,0,0,6.228540039,,331,0,0.594640198,,,,,,,,,,
18,7,0,0,0,5.482019043,,331,0,0.823955742,,,,,,,,,,
18,8,0,0,0,6.201745605,,331,0,1.119092539,,,,,,,,,,
18,9,42,637,151,9.300653076,,331,0,1.029329676,,,,,,,,,,
18,10,60,838,344,14.06975708,,331,0,0.87489017,,,,,,,,,,
18,11,70,926,505,19.19643555,,331,0,0.863326156,,,,,,,,,,
18,12,76,968,613,23.0234314,,331,0,0.839449736,,,,,,,,,,
18,13,78,983,657,24.91164551,,331,0,0.814788399,,,,,,,,,,
18,14,77,976,633,25.37709961,,331,0,0.792035895,,,,,,,,,,
18,15,72,944,544,24.71672974,,331,0,0.792231247,,,,,,,,,,
18,16,64,875,398,22.64800415,,331,0,0.854486111,,,,,,,,,,
18,17,48,723,211,19.25994263,,331,0,1.083675159,,,,,,,,,,
18,18,17,281,28,16.67397461,,331,0,1.50275718,,,,,,,,,,
18,19,0,0,0,15.52703247,,331,0,1.777478196,,,,,,,,,,
18,20,0,0,0,14.65627441,,331,0,1.728572974,,,,,,,,,,
18,21,0,0,0,13.77681885,,331,0,1.600127698,,,,,,,,,,
18,22,0,0,0,12.59819946,,331,0,1.458262622,,,,,,,,,,
18,23,0,0,0,11.39891968,,331,0,1.181615917,,,,,,,,,,
18,24,0,0,0,10.45394287,,331,0,0.912836935,,,,,,,,,,
19,1,0,0,0,9.71138916,,331,0,0.662190668,,,,,,,,,,
19,2,0,0,0,9.290490723,,331,0,0.568675351,,,,,,,,,,
19,3,0,0,0,9.347039795,,331,0,0.538992362,,,,,,,,,,
19,4,0,0,0,9.782922363,,331,0,0.537446818,,,,,,,,,,
19,5,0,0,0,10.26394043,,331,0,0.54432138,,,,,,,,,,
19,6,0,0,0,10.51949463,,331,0,0.600573041,,,,,,,,,,
19,7,0,0,0,10.57982788,,331,0,0.827564396,,,,,,,,,,
19,8,0,0,0,11.85372314,,331,0,1.08802418,,,,,,,,,,
19,9,65,96,82,14.65267334,,331,0,1.019434372,,,,,,,,,,
19,10,126,341,242,17.92418823,,331,0,0.860394287,,,,,,,,,,
19,11,172,445,381,20.75609741,,331,0,0.864614117,,,,,,,,,,
19,12,220,428,458,22.45342407,,331,0,0.855072669,,,,,,,,,,
19,13,200,545,523,23.27852783,,331,0,0.814788399,,,,,,,,,,
19,14,210,494,493,23.52037964,,331,0,0.792035895,,,,,,,,,,
19,15,226,90,271,23.40157471,,331,0,0.792231247,,,,,,,,,,
19,16,149,332,277,21.99096069,,331,0,0.854486111,,,,,,,,,,
19,17,49,717,212,18.8203064,,331,0,1.083675159,,,,,,,,,,
19,18,29,0,29,16.26043091,,331,0,1.50275718,,,,,,,,,,
19,19,0,0,0,15.26165161,,331,0,1.777478196,,,,,,,,,,
19,20,0,0,0,14.74614868,,331,0,1.728572974,,,,,,,,,,
19,21,0,0,0,14.20437012,,331,0,1.600127698,,,,,,,,,,
19,22,0,0,0,13.50127563,,331,0,1.458262622,,,,,,,,,,
19,23,0,0,0,12.94927368,,331,0,1.181615917,,,,,,,,,,
19,24,0,0,0,12.47683105,,331,0,0.916691408,,,,,,,,,,
20,1,0,0,0,11.87114868,,331,0,0.665353985,,,,,,,,,,
20,2,0,0,0,11.25975952,,331,0,0.571152423,,,,,,,,,,
20,3,0,0,0,10.75939331,,331,0,0.544474242,,,,,,,,,,
20,4,0,0,0,10.31743774,,331,0,0.542826794,,,,,,,,,,
20,5,0,0,0,9.906121826,,331,0,0.550347416,,,,,,,,,,
20,6,0,0,0,9.753869629,,331,0,0.60951307,,,,,,,,,,
20,7,0,0,0,10.0385376,,331,0,0.804883924,,,,,,,,,,
20,8,0,0,0,11.52523193,,331,0,1.094206185,,,,,,,,,,
20,9,42,632,153,14.37972412,,331,0,1.030556376,,,,,,,,,,
20,10,60,830,345,17.77849731,,331,0,0.867182224,,,,,,,,,,
20,11,70,917,505,21.23513184,,331,0,0.859812567,,,,,,,,,,
20,12,76,959,613,23.80281982,,331,0,0.840368908,,,,,,,,,,
20,13,78,973,657,24.94109497,,331,0,0.814788399,,,,,,,,,,
20,14,77,966,634,25.01879272,,331,0,0.792035895,,,,,,,,,,
20,15,72,933,545,24.22954712,,331,0,0.792231247,,,,,,,,,,
20,16,64,863,399,22.21572266,,331,0,0.854486111,,,,,,,,,,
20,17,49,712,214,18.9460083,,331,0,1.083675159,,,,,,,,,,
20,18,18,290,31,16.36617432,,331,0,1.50275718,,,,,,,,,,
20,19,0,0,0,15.24419556,,331,0,1.777478196,,,,,,,,,,
20,20,0,0,0,14.57946167,,331,0,1.728572974,,,,,,,,,,
20,21,0,0,0,14.13042603,,331,0,1.600127698,,,,,,,,,,
20,22,0,0,0,13.52260742,,331,0,1.458262622,,,,,,,,,,
20,23,0,0,0,12.49398193,,331,0,1.181615917,,,,,,,,,,
20,24,0,0,0,11.32912598,,331,0,0.912969901,,,,,,,,,,
21,1,0,0,0,10.38884888,,331,0,0.668821805,,,,,,,,,,
21,2,0,0,0,9.813317871,,331,0,0.574835428,,,,,,,,,,
21,3,0,0,0,9.590753174,,331,0,0.543454872,,,,,,,,,,
21,4,0,0,0,9.502313232,,331,0,0.541188696,,,,,,,,,,
21,5,0,0,0,9.478051758,,331,0,0.550918827,,,,,,,,,,
21,6,0,0,0,9.569299316,,331,0,0.607865549,,,,,,,,,,
21,7,0,0,0,9.95748291,,331,0,0.840955678,,,,,,,,,,
21,8,0,0,0,11.60982666,,331,0,1.145906142,,,,,,,,,,
21,9,65,35,71,14.59328613,,331,0,1.068567064,,,,,,,,,,
21,10,60,831,347,17.93242798,,331,0,0.915310138,,,,,,,,,,
21,11,71,917,508,21.0828186,,331,0,0.910694385,,,,,,,,,,
21,12,76,959,616,23.5050293,,331,0,0.890045522,,,,,,,,,,
21,13,78,973,660,24.97179565,,331,0,0.862598906,,,,,,,,,,
21,14,77,966,637,25.51030884,,331,0,0.835623927,,,,,,,,,,
21,15,73,934,549,25.00866089,,331,0,0.831356819,,,,,,,,,,
21,16,64,865,403,23.29500732,,331,0,0.891545084,,,,,,,,,,
21,17,55,574,189,20.68087158,,331,0,1.119593078,,,,,,,,,,
21,18,27,0,27,18.48452148,,331,0,1.53810911,,,,,,,,,,
21,19,0,0,0,17.30935059,,331,0,1.811788512,,,,,,,,,,
21,20,0,0,0,16.80040894,,331,0,1.762817728,,,,,,,,,,
21,21,0,0,0,16.68673096,,331,0,1.634983069,,,,,,,,,,
21,22,0,0,0,16.49108276,,331,0,1.49386948,,,,,,,,,,
21,23,0,0,0,16.05440674,,331,0,1.209909129,,,,,,,,,,
21,24,0,0,0,15.44075928,,331,0,0.922428871,,,,,,,,,,
22,1,0,0,0,14.74727783,,331,0,0.654040441,,,,,,,,,,
22,2,0,0,0,14.10460815,,331,0,0.555576901,,,,,,,,,,
22,3,0,0,0,13.51973877,,331,0,0.529192059,,,,,,,,,,
22,4,0,0,0,12.99627075,,331,0,0.525775056,,,,,,,,,,
22,5,0,0,0,12.64983521,,331,0,0.532565934,,,,,,,,,,
22,6,0,0,0,12.34542236,,331,0,0.594302144,,,,,,,,,,
22,7,0,0,0,12.07854614,,331,0,0.825954255,,,,,,,,,,
22,8,0,0,0,13.43969116,,331,0,1.130961705,,,,,,,,,,
22,9,42,625,154,16.38762817,,331,0,1.05584572,,,,,,,,,,
22,10,135,295,237,19.78908691,,331,0,0.902013578,,,,,,,,,,
22,11,178,433,386,23.09032593,,331,0,0.894262709,,,,,,,,,,
22,12,76,950,613,25.03356323,,331,0,0.882123098,,,,,,,,,,
22,13,78,964,658,25.54116211,,331,0,0.862598906,,,,,,,,,,
22,14,77,956,635,25.20995483,,331,0,0.835623927,,,,,,,,,,
22,15,72,924,547,24.24324951,,331,0,0.831356819,,,,,,,,,,
22,16,64,855,402,22.37062988,,331,0,0.891545084,,,,,,,,,,
22,17,49,709,218,19.39052734,,331,0,1.119593078,,,,,,,,,,
22,18,19,306,35,16.987146,,331,0,1.53810911,,,,,,,,,,
22,19,0,0,0,15.96575317,,331,0,1.811788512,,,,,,,,,,
22,20,0,0,0,15.19106445,,331,0,1.762817728,,,,,,,,,,
22,21,0,0,0,14.40529785,,331,0,1.634983069,,,,,,,,,,
22,22,0,0,0,13.5513855,,331,0,1.49386948,,,,,,,,,,
22,23,0,0,0,12.66924438,,331,0,1.209909129,,,,,,,,,,
22,24,0,0,0,11.86196289,,331,0,0.922428871,,,,,,,,,,
23,1,0,0,0,11.12877808,,331,0,0.635993957,,,,,,,,,,
23,2,0,0,0,10.45140991,,331,0,0.530093247,,,,,,,,,,
23,3,0,0,0,9.84887085,,331,0,0.49814009,,,,,,,,,,
23,4,0,0,0,9.332543945,,331,0,0.49706073,,,,,,,,,,
23,5,0,0,0,8.895654297,,331,0,0.501132874,,,,,,,,,,
23,6,0,0,0,8.548547363,,331,0,0.556606605,,,,,,,,,,
23,7,0,0,0,8.577935791,,331,0,0.748966645,,,,,,,,,,
23,8,0,0,0,10.48494873,,331,0,1.05965305,,,,,,,,,,
23,9,43,643,159,14.01326904,,331,0,0.994048723,,,,,,,,,,
23,10,61,836,353,17.49596558,,331,0,0.844169816,,,,,,,,,,
23,11,71,922,515,20.48302612,,331,0,0.850718294,,,,,,,,,,
23,12,77,962,624,22.50783691,,331,0,0.848513531,,,,,,,,,,
23,13,79,977,669,23.50466309,,331,0,0.823180879,,,,,,,,,,
23,14,78,970,647,23.67110596,,331,0,0.792035895,,,,,,,,,,
23,15,181,500,440,22.92489014,,331,0,0.792231247,,,,,,,,,,
23,16,65,874,414,20.93349609,,331,0,0.854486111,,,,,,,,,,
23,17,50,732,227,18.21999512,,331,0,1.083675159,,,,,,,,,,
23,18,20,334,39,16.43093262,,331,0,1.50275718,,,,,,,,,,
23,19,0,0,0,15.74309692,,331,0,1.777478196,,,,,,,,,,
23,20,0,0,0,15.28063354,,331,0,1.728572974,,,,,,,,,,
23,21,0,0,0,14.8572937,,331,0,1.600127698,,,,,,,,,,
23,22,0,0,0,14.32192383,,331,0,1.458262622,,,,,,,,,,
23,23,0,0,0,13.7675415,,331,0,1.184320011,,,,,,,,,,
23,24,0,0,0,13.25423584,,331,0,0.920640464,,,,,,,,,,
24,1,0,0,0,12.64934692,,331,0,0.666720959,,,,,,,,,,
24,2,0,0,0,12.16329346,,331,0,0.570662314,,,,,,,,,,
24,3,0,0,0,11.98812256,,331,0,0.544051383,,,,,,,,,,
24,4,0,0,0,11.96056519,,331,0,0.540631719,,,,,,,,,,
24,5,0,0,0,11.9225708,,331,0,0.542802353,,,,,,,,,,
24,6,0,0,0,11.83574829,,331,0,0.600385521,,,,,,,,,,
24,7,0,0,0,11.76668701,,331,0,0.829580142,,,,,,,,,,
24,8,0,0,0,12.02932129,,331,0,1.090339963,,,,,,,,,,
24,9,28,0,28,12.9487854,,331,0,1.021501914,,,,,,,,,,
24,10,141,253,230,14.59349976,,331,0,0.860489264,,,,,,,,,,
24,11,216,214,320,16.77059326,,331,0,0.854243977,,,,,,,,,,
24,12,245,349,445,18.91329346,,331,0,0.838157294,,,,,,,,,,
24,13,243,442,512,20.12963257,,331,0,0.814788399,,,,,,,,,,
24,14,237,428,490,20.2545105,,331,0,0.792035895,,,,,,,,,,
24,15,211,378,408,19.74193726,,331,0,0.792231247,,,,,,,,,,
24,16,161,309,285,18.58425293,,331,0,0.854486111,,,,,,,,,,
24,17,97,81,117,17.0357605,,331,0,1.083675159,,,,,,,,,,
24,18,18,0,18,15.96923218,,331,0,1.50275718,,,,,,,,,,
24,19,0,0,0,15.52468262,,331,0,1.777478196,,,,,,,,,,
24,20,0,0,0,15.27947388,,331,0,1.728572974,,,,,,,,,,
24,21,0,0,0,15.06490479,,331,0,1.600127698,,,,,,,,,,
24,22,0,0,0,14.81124268,,331,0,1.458262622,,,,,,,,,,
24,23,0,0,0,14.51827393,,331,0,1.181615917,,,,,,,,,,
24,24,0,0,0,14.22435913,,331,0,0.906894026,,,,,,,,,,
25,1,0,0,0,13.95214233,,331,0,0.650146229,,,,,,,,,,
25,2,0,0,0,13.6171814,,331,0,0.560939989,,,,,,,,,,
25,3,0,0,0,13.26009521,,331,0,0.527410345,,,,,,,,,,
25,4,0,0,0,12.90459595,,331,0,0.52398784,,,,,,,,,,
25,5,0,0,0,12.53206787,,331,0,0.528717365,,,,,,,,,,
25,6,0,0,0,12.26009521,,331,0,0.589873892,,,,,,,,,,
25,7,0,0,0,12.33236084,,331,0,0.804026617,,,,,,,,,,
25,8,0,0,0,13.52501831,,331,0,1.068314361,,,,,,,,,,
25,9,21,0,21,16.20250854,,331,0,0.999610584,,,,,,,,,,
25,10,60,783,337,19.42095337,,331,0,0.838828074,,,,,,,,,,
25,11,70,870,494,22.04030762,,331,0,0.825827375,,,,,,,,,,
25,12,76,911,599,23.71404419,,331,0,0.829634338,,,,,,,,,,
25,13,78,926,644,24.48726807,,331,0,0.814788399,,,,,,,,,,
25,14,77,920,623,24.44844971,,331,0,0.792035895,,,,,,,,,,
25,15,72,889,538,23.73317871,,331,0,0.792231247,,,,,,,,,,
25,16,64,823,398,22.19313965,,331,0,0.854486111,,,,,,,,,,
25,17,98,154,136,19.56142578,,331,0,1.083675159,,,,,,,,,,
25,18,21,311,40,17.297052,,331,0,1.50275718,,,,,,,,,,
25,19,0,0,0,16.23290405,,331,0,1.777478196,,,,,,,,,,
25,20,0,0,0,15.44130859,,331,0,1.728572974,,,,,,,,,,
25,21,0,0,0,14.75335083,,331,0,1.600127698,,,,,,,,,,
25,22,0,0,0,14.12716064,,331,0,1.458262622,,,,,,,,,,
25,23,0,0,0,13.52507935,,331,0,1.181615917,,,,,,,,,,
25,24,0,0,0,12.93428955,,331,0,0.906894026,,,,,,,,,,
26,1,0,0,0,12.36651001,,331,0,0.635993957,,,,,,,,,,
26,2,0,0,0,11.86126099,,331,0,0.532016731,,,,,,,,,,
26,3,0,0,0,11.41561279,,331,0,0.506088364,,,,,,,,,,
26,4,0,0,0,11.01625977,,331,0,0.508148451,,,,,,,,,,
26,5,0,0,0,10.65517578,,331,0,0.515065732,,,,,,,,,,
26,6,0,0,0,10.31963501,,331,0,0.567513278,,,,,,,,,,
26,7,0,0,0,10.2675415,,331,0,0.760015693,,,,,,,,,,
26,8,0,0,0,11.92763672,,331,0,1.045092356,,,,,,,,,,
26,9,43,611,157,15.12172852,,331,0,0.985031701,,,,,,,,,,
26,10,61,802,347,18.44048462,,331,0,0.826870448,,,,,,,,,,
26,11,71,889,506,21.11086426,,331,0,0.815285603,,,,,,,,,,
26,12,76,932,615,22.54598389,,331,0,0.829634338,,,,,,,,,,
26,13,79,948,661,23.08297119,,331,0,0.814788399,,,,,,,,,,
26,14,78,941,640,23.16668091,,331,0,0.792035895,,,,,,,,,,
26,15,73,910,554,22.66689453,,331,0,0.792231247,,,,,,,,,,
26,16,65,845,411,21.14522705,,331,0,0.854486111,,,,,,,,,,
26,17,51,706,229,18.31936035,,331,0,1.083675159,,,,,,,,,,
26,18,22,337,44,15.84282837,,331,0,1.50275718,,,,,,,,,,
26,19,0,0,0,14.78392944,,331,0,1.777478196,,,,,,,,,,
26,20,0,0,0,14.25979004,,331,0,1.728572974,,,,,,,,,,
26,21,0,0,0,13.95739136,,331,0,1.600127698,,,,,,,,,,
26,22,0,0,0,13.61373291,,331,0,1.458262622,,,,,,,,,,
26,23,0,0,0,13.38042603,,331,0,1.181615917,,,,,,,,,,
26,24,0,0,0,13.29229126,,331,0,0.906894026,,,,,,,,,,
27,1,0,0,0,12.99328003,,331,0,0.635993957,,,,,,,,,,
27,2,0,0,0,12.41195068,,331,0,0.527218759,,,,,,,,,,
27,3,0,0,0,12.05800781,,331,0,0.484820769,,,,,,,,,,
27,4,0,0,0,12.04573975,,331,0,0.477521641,,,,,,,,,,
27,5,0,0,0,12.03609619,,331,0,0.485997117,,,,,,,,,,
27,6,0,0,0,12.01958618,,331,0,0.54283746,,,,,,,,,,
27,7,0,0,0,12.09212646,,331,0,0.76010178,,,,,,,,,,
27,8,0,0,0,13.24657593,,331,0,1.036709512,,,,,,,,,,
27,9,59,0,59,15.90184937,,331,0,0.98000567,,,,,,,,,,
27,10,131,363,262,19.30288086,,331,0,0.835453258,,,,,,,,,,
27,11,71,893,511,21.89891968,,331,0,0.832656549,,,,,,,,,,
27,12,77,939,623,23.10097656,,331,0,0.829634338,,,,,,,,,,
27,13,79,961,674,23.69213257,,331,0,0.814788399,,,,,,,,,,
27,14,79,964,658,23.70229492,,331,0,0.792035895,,,,,,,,,,
27,15,74,944,576,22.99761353,,331,0,0.792231247,,,,,,,,,,
27,16,66,889,434,21.23226318,,331,0,0.854486111,,,,,,,,,,
27,17,52,760,247,18.06511841,,331,0,1.083675159,,,,,,,,,,
27,18,24,392,51,15.33184204,,331,0,1.50275718,,,,,,,,,,
27,19,0,0,0,14.0614563,,331,0,1.777478196,,,,,,,,,,
27,20,0,0,0,13.15630493,,331,0,1.728572974,,,,,,,,,,
27,21,0,0,0,12.41970215,,331,0,1.600127698,,,,,,,,,,
27,22,0,0,0,11.7947937,,331,0,1.458262622,,,,,,,,,,
27,23,0,0,0,11.27245483,,331,0,1.181615917,,,,,,,,,,
27,24,0,0,0,10.82055054,,331,0,0.906894026,,,,,,,,,,
28,1,0,0,0,10.40258179,,331,0,0.642567641,,,,,,,,,,
28,2,0,0,0,9.996942139,,331,0,0.531165783,,,,,,,,,,
28,3,0,0,0,9.566430664,,331,0,0.491757144,,,,,,,,,,
28,4,0,0,0,9.127893066,,331,0,0.487477065,,,,,,,,,,
28,5,0,0,0,8.699945068,,331,0,0.494597784,,,,,,,,,,
28,6,0,0,0,8.28170166,,331,0,0.550543917,,,,,,,,,,
28,7,0,0,0,8.185327148,,331,0,0.750021143,,,,,,,,,,
28,8,0,0,0,9.800164795,,331,0,1.069347543,,,,,,,,,,
28,9,44,641,167,12.72902832,,331,0,1.013586594,,,,,,,,,,
28,10,62,826,361,16.07598267,,331,0,0.886147352,,,,,,,,,,
28,11,72,908,522,19.48446045,,331,0,0.896539121,,,,,,,,,,
28,12,77,946,631,21.92925415,,331,0,0.893337457,,,,,,,,,,
28,13,80,960,677,23.29888306,,331,0,0.862598906,,,,,,,,,,
28,14,79,953,655,23.62914429,,331,0,0.835623927,,,,,,,,,,
28,15,74,924,569,23.0302063,,331,0,0.831356819,,,,,,,,,,
28,16,99,651,371,21.43795166,,331,0,0.891545084,,,,,,,,,,
28,17,52,725,240,18.55700073,,331,0,1.119593078,,,,,,,,,,
28,18,24,366,50,16.07021484,,331,0,1.53810911,,,,,,,,,,
28,19,0,0,0,14.95888672,,331,0,1.811788512,,,,,,,,,,
28,20,0,0,0,14.18364868,,331,0,1.762817728,,,,,,,,,,
28,21,0,0,0,13.46096191,,331,0,1.634983069,,,,,,,,,,
28,22,0,0,0,12.64119873,,331,0,1.49386948,,,,,,,,,,
28,23,0,0,0,11.64519653,,331,0,1.209909129,,,,,,,,,,
28,24,0,0,0,10.49880371,,331,0,0.922428871,,,,,,,,,,
29,1,0,0,0,9.406854248,,331,0,0.651511001,,,,,,,,,,
29,2,0,0,0,8.620751953,,331,0,0.55113466,,,,,,,,,,
29,3,0,0,0,8.164361572,,331,0,0.516145811,,,,,,,,,,
29,4,0,0,0,7.859002686,,331,0,0.512144168,,,,,,,,,,
29,5,0,0,0,7.600061035,,331,0,0.514451529,,,,,,,,,,
29,6,0,0,0,7.380639648,,331,0,0.56914175,,,,,,,,,,
29,7,0,0,0,7.4800354,,331,0,0.766688666,,,,,,,,,,
29,8,0,0,0,9.046594238,,331,0,1.064725272,,,,,,,,,,
29,9,44,639,168,12.02492676,,331,0,1.026323251,,,,,,,,,,
29,10,62,825,363,15.77715454,,331,0,0.903117705,,,,,,,,,,
29,11,72,909,526,19.84957275,,331,0,0.917925471,,,,,,,,,,
29,12,78,950,637,22.71846924,,331,0,0.906375899,,,,,,,,,,
29,13,195,606,573,23.81264648,,331,0,0.866399394,,,,,,,,,,
29,14,79,959,663,23.79311523,,331,0,0.835623927,,,,,,,,,,
29,15,208,438,444,23.09356079,,331,0,0.831356819,,,,,,,,,,
29,16,162,363,315,21.42818604,,331,0,0.891545084,,,,,,,,,,
29,17,86,382,187,18.42196045,,331,0,1.119593078,,,,,,,,,,
29,18,26,214,42,15.81398926,,331,0,1.53810911,,,,,,,,,,
29,19,0,0,0,14.61895142,,331,0,1.811788512,,,,,,,,,,
29,20,0,0,0,13.84002075,,331,0,1.762817728,,,,,,,,,,
29,21,0,0,0,13.26113281,,331,0,1.634983069,,,,,,,,,,
29,22,0,0,0,12.78154907,,331,0,1.49386948,,,,,,,,,,
29,23,0,0,0,12.35460815,,331,0,1.209909129,,,,,,,,,,
29,24,0,0,0,11.96630249,,331,0,0.923694752,,,,,,,,,,
30,1,0,0,0,11.62462769,,331,0,0.64980417,,,,,,,,,,
30,2,0,0,0,11.31002197,,331,0,0.553819502,,,,,,,,,,
30,3,0,0,0,10.96547852,,331,0,0.518118639,,,,,,,,,,
30,4,0,0,0,10.59795532,,331,0,0.519815919,,,,,,,,,,
30,5,0,0,0,10.25411377,,331,0,0.525899736,,,,,,,,,,
30,6,0,0,0,9.985284424,,331,0,0.580642995,,,,,,,,,,
30,7,0,0,0,10.11940918,,331,0,0.799739926,,,,,,,,,,
30,8,0,0,0,12.00841675,,331,0,1.06983615,,,,,,,,,,
30,9,75,83,91,15.20943604,,331,0,1.019219455,,,,,,,,,,
30,10,147,277,249,18.32994995,,331,0,0.88605665,,,,,,,,,,
30,11,189,437,408,21.14690552,,331,0,0.904180019,,,,,,,,,,
30,12,78,941,634,23.09813843,,331,0,0.900460485,,,,,,,,,,
30,13,80,952,678,24.11168823,,331,0,0.872159217,,,,,,,,,,
30,14,79,942,655,24.47188721,,331,0,0.824840286,,,,,,,,,,
30,15,189,513,467,24.15831909,,331,0,0.803511955,,,,,,,,,,
30,16,172,315,306,22.79412231,,331,0,0.859786653,,,,,,,,,,
30,17,97,291,175,20.38311157,,331,0,1.088150542,,,,,,,,,,
30,18,27,42,31,18.4420105,,331,0,1.529346375,,,,,,,,,,
30,19,0,0,0,17.46334229,,331,0,1.783936983,,,,,,,,,,
30,20,0,0,0,16.58794556,,331,0,1.735215599,,,,,,,,,,
30,21,0,0,0,15.76043091,,331,0,1.612573659,,,,,,,,,,
30,22,0,0,0,15.08086548,,331,0,1.481635981,,,,,,,,,,
30,23,0,0,0,14.45177612,,331,0,1.216953899,,,,,,,,,,
30,24,0,0,0,13.72380981,,331,0,0.954555817,,,,,,,,,,
31,1,0,0,0,13.01665649,,331,0,0.700622618,,,,,,,,,,
31,2,0,0,0,12.4520813,,331,0,0.603239225,,,,,,,,,,
31,3,0,0,0,12.05748901,,331,0,0.570492921,,,,,,,,,,
31,4,0,0,0,11.77462158,,331,0,0.569287995,,,,,,,,,,
31,5,0,0,0,11.60073242,,331,0,0.573151213,,,,,,,,,,
31,6,0,0,0,11.4526001,,331,0,0.626608647,,,,,,,,,,
31,7,0,0,0,11.47408447,,331,0,0.818957279,,,,,,,,,,
31,8,0,0,0,12.8454834,,331,0,1.105582695,,,,,,,,,,
31,9,74,34,81,15.32192383,,331,0,1.042482709,,,,,,,,,,
31,10,158,168,220,17.18132935,,331,0,0.881572846,,,,,,,,,,
31,11,232,147,307,18.1178833,,331,0,0.88180145,,,,,,,,,,
31,12,283,129,361,18.77788696,,331,0,0.857294586,,,,,,,,,,
31,13,258,443,538,19.25829468,,331,0,0.821807155,,,,,,,,,,
31,14,264,44,291,19.21587524,,331,0,0.792035895,,,,,,,,,,
31,15,202,17,212,18.68114624,,331,0,0.792231247,,,,,,,,,,
31,16,178,51,200,17.76091919,,331,0,0.854486111,,,,,,,,,,
31,17,106,206,161,16.12215576,,331,0,1.083675159,,,,,,,,,,
31,18,29,128,40,14.44075928,,331,0,1.50275718,,,,,,,,,,
31,19,0,0,0,13.52272949,,331,0,1.777478196,,,,,,,,,,
31,20,0,0,0,12.89876709,,331,0,1.728572974,,,,,,,,,,
31,21,0,0,0,12.26213989,,331,0,1.600127698,,,,,,,,,,
31,22,0,0,0,11.60476074,,331,0,1.458545416,,,,,,,,,,
31,23,0,0,0,11.08721313,,331,0,1.191133022,,,,,,,,,,
31,24,0,0,0,10.64293823,,331,0,0.928509995,,,,,,,,,,
32,1,0,0,0,10.03096924,,331,0,0.667878775,,,,,,,,,,
32,2,0,0,0,9.436456299,,331,0,0.56721072,,,,,,,,,,
32,3,0,0,0,9.127435303,,331,0,0.524634808,,,,,,,,,,
32,4,0,0,0,8.87734375,,331,0,0.512470402,,,,,,,,,,
32,5,0,0,0,8.622155762,,331,0,0.510987724,,,,,,,,,,
32,6,0,0,0,8.579156494,,331,0,0.564757649,,,,,,,,,,
32,7,0,0,0,8.895349121,,331,0,0.732481341,,,,,,,,,,
32,8,0,0,0,10.3706604,,331,0,1.007497462,,,,,,,,,,
